imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
24.png,"[-0.1635504830856949, -0.05979553984709374, 1.1755768927847614]","[-2.995953629804634, 0.932440949012945, 0.0014290885274560875]",1.6,apriltag,"[-0.1728199782019479, -0.06001775319678014, 1.2081013399494935]","[-2.8242824990912014, 0.9104887430407994, -0.36017801155688206]",True,"[-0.009269495116252996, -0.00022221334968640372, 0.03252444716473213]","[0.07026179274333975, -0.2752829088337331, -0.02065737729402148]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
25.png,"[-0.16484337215067008, -0.0750443269530987, 1.1772532798436388]","[2.764099914575115, -1.1358381803131818, -0.010861784983375306]",1.66666666666667,apriltag,"[-0.16112559783878377, -0.07142724624418317, 1.2128559276227262]","[2.7644147336931333, -1.1593519950312294, -0.03248324883575126]",True,"[0.0037177743118863016, 0.003617080708915532, 0.03560264777908739]","[0.013718779639445282, 0.008657115427585588, -0.015484371210318896]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
26.png,"[-0.16765772228399345, -0.08813136595851628, 1.1811322851219561]","[2.5326996868790923, -1.2813288037682733, -0.018264967931819018]",1.73333333333333,apriltag,"[-0.1626495410798028, -0.08190838742679804, 1.2168769122495622]","[2.516624703513754, -1.2863314387944191, -0.03623553015132892]",True,"[0.005008181204190637, 0.006222978531718243, 0.035744627127606066]","[-0.00560243587613066, 0.015420837513251186, -0.009924487050564574]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
27.png,"[-0.1708841879188111, -0.09879761995797948, 1.1866823854952786]","[2.3205670816833983, -1.3763291678640042, -0.02370120953969207]",1.8,apriltag,"[-0.16597717067312123, -0.09236388870143968, 1.228536160552476]","[2.3107036896006363, -1.3920815455488207, -0.03732721310720413]",True,"[0.004907017245689871, 0.006433731256539801, 0.04185377505719745]","[0.003070997701921964, 0.005921837437338855, -0.01527232930843953]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
28.png,"[-0.1735199324931389, -0.10724003129784482, 1.1932988352181866]","[2.136332693749676, -1.4266973506138398, -0.02728440866521195]",1.86666666666667,apriltag,"[-0.16547320961340797, -0.09842327820402524, 1.225614983722007]","[2.116225305196239, -1.4246045901113042, -0.044346053511729704]",True,"[0.008046722879730933, 0.008816753093819574, 0.03231614850382036]","[-0.008978165582589783, 0.01852011446021834, -0.010247680498795111]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
29.png,"[-0.17477211179145374, -0.11396349036218906, 1.2004067801211815]","[1.9858858239936432, -1.43813283145032, -0.029151416538785186]",1.93333333333333,apriltag,"[-0.1659148604607339, -0.10486692286441318, 1.2323895083173357]","[1.9747551092182862, -1.4411489690569868, -0.04369596248429951]",True,"[0.00885725133071985, 0.009096567497775876, 0.03198272819615422]","[-0.0009489211063347364, 0.010879876577128671, -0.010209113533581107]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
30.png,"[-0.1740728242954761, -0.11960140896945665, 1.2075144052101932]","[1.8725324718588536, -1.415552892235162, -0.029438728634893295]",2.0,apriltag,"[-0.16379542635830696, -0.10989992243224583, 1.2382299185579004]","[1.8628499870469044, -1.4171109729983276, -0.04315781966727818]",True,"[0.010277397937169142, 0.009701486537210813, 0.03071551334770728]","[-0.0005982245831565453, 0.01030673880355411, -0.009254729574275162]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
31.png,"[-0.17103571653570637, -0.12475257855727989, 1.2142165472006523]","[1.797221638024472, -1.3627511906557566, -0.02826835418429689]",2.06666666666667,apriltag,"[-0.1597923930392252, -0.11443591623467916, 1.243048796243555]","[1.78936532350484, -1.3644895065256724, -0.041048240645925264]",True,"[0.011243323496481161, 0.010316662322600728, 0.028832249042902713]","[0.00026102270810262143, 0.008835455782480024, -0.008793968851504758]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
32.png,"[-0.16539622137953908, -0.12985716779823436, 1.2201652499632907]","[1.7588028917048668, -1.282321534527391, -0.025742649682333568]",2.13333333333333,apriltag,"[-0.15352523481938057, -0.1188359804209321, 1.2470870174930033]","[1.7543154724646812, -1.2820470534936625, -0.03916767927363554]",True,"[0.011870986560158503, 0.01102118737730226, 0.026921767529712648]","[0.0022108493197059357, 0.009283078155745283, -0.006793858334392096]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
33.png,"[-0.15697189736897021, -0.13511554860713865, 1.2250301082652642]","[1.7543057104415178, -1.1758149123375656, -0.021947079643705125]",2.2,apriltag,"[-0.1443723979630295, -0.12275426828834818, 1.2473862114647238]","[1.7476822239310383, -1.1737029375255372, -0.03166526008664114]",True,"[0.012599499405940712, 0.012361280318790469, 0.022356103199459687]","[-0.0020205893352602594, 0.008871762297055516, -0.005296898592729217]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
34.png,"[-0.14566415166096564, -0.14044706226096554, 1.228470114065597]","[1.77924962532464, -1.0440785138713573, -0.016958990407402362]",2.26666666666667,apriltag,"[-0.13299425422501499, -0.12701718847174367, 1.247739261848419]","[1.7753913295681782, -1.042725517127032, -0.02443519757177659]",True,"[0.01266989743595065, 0.013429873789221863, 0.019269147782822182]","[-0.0008826241024307694, 0.006347586737664769, -0.0037387418150456515]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
35.png,"[-0.1315038064409259, -0.14548930773720087, 1.230132994213401]","[1.8280020937165269, -0.8877066217645608, -0.010859739151131956]",2.33333333333333,apriltag,"[-0.11971662657491247, -0.13130875176249923, 1.2493577863153686]","[1.8272273373313108, -0.8856665946132543, -0.01992544565875479]",True,"[0.011787179866013436, 0.014180555974701636, 0.019224792101967703]","[0.0017192794956735452, 0.00707409261500743, -0.0029265834553472286]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
36.png,"[-0.11472401725426618, -0.14964404606527598, 1.2296891572835258]","[1.8941974771529708, -0.7075214521426715, -0.0037471500908252595]",2.4,apriltag,[],[],False,[],[],"{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
37.png,"[-0.0958284835380105, -0.15217488402977192, 1.226895902762643]","[1.971217440794556, -0.5050023183593018, 0.004254571406198801]",2.46666666666667,apriltag,[],[],False,[],[],"{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
38.png,"[-0.07561622555178737, -0.1523502092960654, 1.2216751774750492]","[2.0527151566221233, -0.28259523049472574, 0.012989652709417607]",2.53333333333333,apriltag,"[-0.0693809199993833, -0.1373804683884658, 1.2451166090182997]","[2.055957537848364, -0.27868784841119276, 0.000593765407512331]",True,"[0.006235305552404077, 0.014969740907599616, 0.023441431543250513]","[0.004072161055477081, 0.010229372402898024, -0.0021537456610060506]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
39.png,"[-0.05513232178194673, -0.1496054954833102, 1.2141789871527453]","[2.1331485057572803, -0.043859596583581704, 0.02227142784510527]",2.6,apriltag,"[-0.0506487547109155, -0.13482533707468114, 1.2384885240895627]","[2.139800191969564, -0.03698134518288324, 0.0063462711976425435]",True,"[0.00448356707103123, 0.014780158408629063, 0.024309536936817366]","[0.006690306707909678, 0.014122520527594811, -0.001229085339236163]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
40.png,"[-0.03553812053065268, -0.14368236485377067, 1.2048158401279108]","[2.2082755136358254, 0.20656101345561229, 0.031888806110780155]",2.66666666666667,apriltag,"[-0.0329491762686882, -0.12948590071448818, 1.2307990499236658]","[2.2175410386775, 0.2106998921583671, 0.01584302876103866]",True,"[0.0025889442619644806, 0.014196464139282494, 0.02598320979575508]","[0.008229883790424717, 0.013668153159323182, -0.0033225505948061887]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
41.png,"[-0.0179267957205137, -0.13469984892735926, 1.1942221645374342]","[2.27556076373314, 0.46312636663150336, 0.041617340545281684]",2.73333333333333,apriltag,"[-0.016837193931632494, -0.12140585397188411, 1.2210226940773063]","[2.2868561299771883, 0.4681007396694668, 0.025912324041164222]",True,"[0.001089601788881206, 0.013293994955475147, 0.02680052953987211]","[0.009172074863434056, 0.014447512035411713, -0.0028867387648859686]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
42.png,"[-0.0031355286978299937, -0.12313177122828062, 1.183181641309458]","[2.334444836958521, 0.7197006106619228, 0.051232786929782045]",2.8,apriltag,"[-0.0031734343732084166, -0.1109329457623783, 1.2099059219150505]","[2.346897575336624, 0.7234748331042811, 0.034374246549732944]",True,"[-3.790567537842286e-05, 0.012198825465902313, 0.02672428060559251]","[0.0085925786467427, 0.015548947002836756, -0.004270522746738942]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
43.png,"[0.008390073817662387, -0.1096967281809827, 1.172514469320929]","[2.386439239248614, 0.969901522434286, 0.06052443439363951]",2.86666666666667,apriltag,"[0.0076280516975091245, -0.09765207640892426, 1.191758434403712]","[2.3930778590338506, 0.9715997404606651, 0.047406311313270916]",True,"[-0.0007620221201532626, 0.012044651772058435, 0.01924396508278292]","[0.002600580804085579, 0.011090957634210426, -0.003261609761475963]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
44.png,"[0.016643783989228084, -0.09519810183380045, 1.1629683856100712]","[2.4350256655683915, 1.2074207135126531, 0.0693052533698218]",2.93333333333333,apriltag,"[0.016019591080189962, -0.08514923141741342, 1.1834093022411438]","[2.440961313452783, 1.209224130303871, 0.05709672856224344]",True,"[-0.0006241929090381217, 0.010048870416387037, 0.020440916631072614]","[0.0014928623940104805, 0.010256006128997372, -0.0024300167356386677]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
45.png,"[0.02179502375747413, -0.08036611668059995, 1.155134600755576]","[2.485358759334115, 1.4262369901205225, 0.07741611757149905]",3.0,apriltag,"[0.022198355587076474, -0.07377994124906033, 1.1891687325925124]","[2.5061967810790415, 1.428161774675197, 0.06074365472919241]",True,"[0.000403331829602345, 0.006586175431539623, 0.03403413183693638]","[0.010916314359479382, 0.01880875689102626, -0.007039697191511225]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
46.png,"[0.024308797783756553, -0.06574532693479113, 1.1494159721136563]","[2.543791834114313, 1.620658577802411, 0.08472206789081906]",3.06666666666667,apriltag,"[0.026314201307679676, -0.060275120567328234, 1.1774745174683545]","[2.5675555232451437, 1.6215991413229631, 0.07174147886466437]",True,"[0.002005403523923123, 0.005470206367462892, 0.028058545354698206]","[0.012734629157053213, 0.018079506742353958, -0.007840974985698655]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
47.png,"[0.025046663377829834, -0.05165030234215867, 1.1460337707824666]","[-2.5713226396274664, -1.753826845077965, -0.089500851488704]",3.13333333333333,apriltag,"[0.02714561246994749, -0.04840619267178867, 1.1745374488761382]","[-2.567669707879092, -1.7322493782145898, -0.10743277708791812]",True,"[0.0020989490921176565, 0.0032441096703700045, 0.028503678093671603]","[0.01886454232761035, -0.0012997729938362035, -0.009913959573890671]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
48.png,"[0.024939439745305103, -0.03818803758648964, 1.1450472197335473]","[-2.419095919744145, -1.7069481695080349, -0.08598619686115798]",3.2,apriltag,"[0.029949353992268342, -0.037165730386989525, 1.1742915163442214]","[-2.398124222679008, -1.671081365794275, -0.06386317531768156]",True,"[0.005009914246963239, 0.0010223071995001179, 0.02924429661067407]","[0.02273259001750111, 0.034747500430944614, -0.009261142528210099]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
49.png,"[0.024914240564332557, -0.02532756808718656, 1.146380417362604]","[-2.2961371152760153, -1.6202158322685298, -0.08138822713918713]",3.26666666666667,apriltag,"[0.03262690238802563, -0.027312734806363675, 1.1806144595149837]","[-2.2730044986199314, -1.5883048519726453, -0.06507667693620386]",True,"[0.007712661823693075, -0.001985166719177117, 0.034234042152379685]","[0.023959662613162815, 0.03175327034404726, -0.006038492554138774]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
50.png,"[0.02584940210517797, -0.012992334454704213, 1.1498375204571258]","[-2.1998396193208323, -1.4993133739730342, -0.07588009604643932]",3.33333333333333,apriltag,"[0.034989970731823854, -0.01689315971083784, 1.182815864900667]","[-2.1780710400897125, -1.4684220656449483, -0.05638334704211874]",True,"[0.009140568626645883, -0.0039008252561336283, 0.0329783444435412]","[0.021008220514547597, 0.03311528083270844, -0.005242264713743095]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
51.png,"[0.028539986773821815, -0.0011515776168031233, 1.1551017124914111]","[-2.126079494653265, -1.349073417144081, -0.06958894288966526]",3.4,apriltag,"[0.03879229190214451, -0.0069478658401159995, 1.1854241743624658]","[-2.1052085995678853, -1.320617234724963, -0.05026628482098678]",True,"[0.010252305128322696, -0.005796288223312876, 0.030322461871054696]","[0.01947670674907917, 0.0317171060101067, -0.004097184756842798]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
52.png,"[0.03365461522549934, 0.01010925707026833, 1.1617242830507757]","[-2.069857167775313, -1.1738264968555323, -0.06261524408359144]",3.46666666666667,apriltag,"[0.044842731666254076, 0.002564225773710307, 1.1922421609066258]","[-2.052843165690577, -1.147664443960474, -0.04292836928462564]",True,"[0.011188116440754736, -0.007545031296558022, 0.03051787785585014]","[0.01569389981566626, 0.029592203689771134, -0.004200208472160733]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
53.png,"[0.04167316335485555, 0.020554996404340387, 1.1691183179111437]","[-2.025902844288537, -0.9777572638751874, -0.05505187923779745]",3.53333333333333,apriltag,"[0.05346796745240547, 0.01151729296802778, 1.1988607808318534]","[-2.010007148196394, -0.9514780344166012, -0.031812896359598414]",True,"[0.011794804097549925, -0.009037703436312607, 0.0297424629207097]","[0.013989716890964754, 0.03147888016315316, -0.003693683838341369]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
54.png,"[0.05281060705622148, 0.02981440482320208, 1.176574140890826]","[-1.9892382352530618, -0.765184481927656, -0.046999910713478456]",3.6,apriltag,"[0.06444903303098533, 0.019121799325575613, 1.2029994898956125]","[-1.9725953762329371, -0.7381800183820157, -0.023204033511928894]",True,"[0.011638425974763847, -0.010692605497626465, 0.026425349004786547]","[0.015219263263145797, 0.03205601431593225, -0.004048324721700394]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
55.png,"[0.06694854957236282, 0.0374420101252268, 1.1833088413407618]","[-1.9556736552174285, -0.5407136488092003, -0.038579086262261225]",3.66666666666667,apriltag,"[0.07802323814127675, 0.025403178250098527, 1.207340120702205]","[-1.939982705339163, -0.5127827435752431, -0.012868365346845245]",True,"[0.011074688568913929, -0.012038831875128272, 0.024031279361443225]","[0.01465486777470482, 0.03324103518977993, -0.004581978587290927]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
56.png,"[0.08360477346879515, 0.043015613654497076, 1.1885502858942583]","[-1.92221160649155, -0.3092451642124168, -0.029932200529981894]",3.73333333333333,apriltag,"[0.09365893963044794, 0.030283780983672806, 1.2073317756703184]","[-1.9036284164587645, -0.28453492111413176, -0.006024007449805791]",True,"[0.010054166161652792, -0.01273183267082427, 0.01878148977606009]","[0.01799808470254485, 0.030137758124407915, -0.0034756056488989607]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'kalman', 'flip': True, 'filter': False}"
